Date,S&P_500,NASDAQ,Dow_Jones
1/16/2004,1139.83,2140.46,10600.51
1/23/2004,1141.55,2123.87,10568.29
1/30/2004,1131.13,2066.15,10488.07
2/6/2004,1142.76,2064.01,10593.03
2/13/2004,1145.81,2053.56,10627.85
2/20/2004,1144.11,2037.93,10619.03
2/27/2004,1144.94,2029.82,10583.92
3/5/2004,1156.86,2047.63,10595.55
3/12/2004,1120.57,1984.73,10240.08
3/19/2004,1109.78,1940.47,10186.6
3/26/2004,1108.06,1960.02,10212.97
4/2/2004,1141.81,2057.17,10470.59
4/8/2004,1139.32,2052.88,
4/16/2004,1134.61,1995.74,10451.97
4/23/2004,1140.6,2049.77,10472.84
4/30/2004,1107.3,1920.15,10225.57
5/7/2004,1098.7,1917.96,10117.34
5/14/2004,1095.7,1904.25,10012.87
5/21/2004,1093.56,1912.09,9966.74
5/28/2004,1120.68,1986.74,10188.45
6/4/2004,1122.5,1978.62,10242.82
6/10/2004,1136.47,1999.87,10410.1
6/18/2004,1135.21,1986.73,10416.41
6/25/2004,1134.43,2025.47,10371.84
7/2/2004,1125.38,2006.66,10282.83
7/9/2004,1112.81,1946.33,10213.22
7/16/2004,1101.39,1883.15,10139.78
7/23/2004,1086.2,1849.09,9962.22
7/30/2004,1101.72,1887.36,10139.71
8/6/2004,1063.97,1776.89,9815.33
8/13/2004,1064.8,1757.22,9825.35
8/20/2004,1098.35,1838.02,10110.14
8/27/2004,1107.77,1862.09,10195.01
9/3/2004,1113.63,1844.48,10260.2
9/10/2004,1123.92,1894.31,10313.07
9/17/2004,1128.55,1910.09,10284.46
9/24/2004,1110.11,1879.48,10047.24
10/1/2004,1131.5,1942.2,10192.65
10/8/2004,1122.14,1919.97,10055.2
10/15/2004,1108.2,1911.5,9933.38
10/22/2004,1095.74,1915.14,9757.81
10/29/2004,1130.2,1974.99,10027.47
11/5/2004,1166.17,2038.94,10387.54
11/12/2004,1184.17,2085.34,10539.01
11/19/2004,1170.34,2070.63,10456.91
11/26/2004,1182.65,2101.97,10522.23
12/3/2004,1191.17,2147.96,10592.21
12/10/2004,1188,2128.07,10543.22
12/17/2004,1194.2,2135.2,10649.92
12/23/2004,1210.13,2160.62,10827.12
12/31/2004,1211.92,2175.44,10783.01
1/7/2005,1186.19,2088.61,10603.96
1/14/2005,1184.52,2087.91,10558
1/21/2005,1167.87,2034.27,10392.99
1/28/2005,1171.36,2035.83,10427.2
2/4/2005,1203.03,2086.66,10716.13
2/11/2005,1205.3,2076.66,10796.01
2/18/2005,1201.59,2058.62,10785.22
2/25/2005,1211.37,2065.4,10841.6
3/4/2005,1222.12,2070.61,10940.55
3/11/2005,1200.08,2041.6,10774.36
3/18/2005,1189.65,2007.79,10629.67
3/24/2005,1171.42,1991.06,10442.87
4/1/2005,1172.92,1984.81,10404.3
4/8/2005,1181.2,1999.35,10461.34
4/15/2005,1142.62,1908.15,10087.51
4/22/2005,1152.12,1932.19,10157.71
4/29/2005,1156.85,1921.65,10192.51
5/6/2005,1171.35,1967.35,10345.4
5/13/2005,1154.05,1976.78,10140.12
5/20/2005,1189.28,2046.42,10471.91
5/27/2005,1198.78,2075.73,10542.55
6/3/2005,1196.02,2071.43,10460.97
6/10/2005,1198.11,2063,10512.63
6/17/2005,1216.96,2090.11,10623.07
6/24/2005,1191.57,2053.27,10297.84
7/1/2005,1194.44,2057.37,10303.44
7/8/2005,1211.86,2112.88,10449.14
7/15/2005,1227.92,2156.78,10640.83
7/22/2005,1233.68,2179.74,10651.18
7/29/2005,1234.18,2184.83,10640.91
8/5/2005,1226.42,2177.91,10558.03
8/12/2005,1230.39,2156.9,10600.31
8/19/2005,1219.71,2135.56,10559.23
8/26/2005,1205.1,2120.77,10397.29
9/2/2005,1218.02,2141.07,10447.37
9/9/2005,1241.48,2175.51,10678.56
9/16/2005,1237.91,2160.35,10641.94
9/23/2005,1215.29,2116.84,10419.59
9/30/2005,1228.81,2151.69,10568.7
10/7/2005,1195.9,2090.35,10292.31
10/14/2005,1186.57,2064.83,10287.34
10/21/2005,1179.59,2082.21,10215.22
10/28/2005,1198.41,2089.88,10402.77
11/4/2005,1220.14,2169.43,10530.76
11/11/2005,1234.72,2202.47,10686.04
11/18/2005,1248.27,2227.07,10766.33
11/25/2005,1268.25,2263.01,10931.62
12/2/2005,1265.08,2273.37,10877.51
12/9/2005,1259.36,2256.73,10778.58
12/16/2005,1267.32,2252.48,10875.59
12/23/2005,1268.66,2249.42,10883.27
12/30/2005,1248.29,2205.32,10717.5
1/6/2006,1285.45,2305.62,10959.31
1/13/2006,1287.61,2317.04,10959.87
1/20/2006,1261.49,2247.7,10667.39
1/27/2006,1283.72,2304.23,10907.21
2/3/2006,1264.03,2262.58,10793.62
2/10/2006,1266.99,2261.88,10919.05
2/17/2006,1287.24,2282.36,11115.32
2/24/2006,1289.43,2287.04,11061.85
3/3/2006,1287.23,2302.6,11021.59
3/10/2006,1281.58,2262.04,11076.34
3/17/2006,1307.25,2306.48,11279.65
3/24/2006,1302.95,2312.82,11279.97
3/31/2006,1294.83,2339.79,11109.32
4/7/2006,1295.5,2339.02,11120.04
4/13/2006,1289.12,2326.11,11137.65
4/21/2006,1311.28,2342.86,11347.45
4/28/2006,1310.61,2322.57,11367.14
5/5/2006,1325.76,2342.57,11577.74
5/12/2006,1291.24,2243.78,11380.99
5/19/2006,1267.03,2193.88,11144.06
5/26/2006,1280.16,2210.37,11278.61
6/2/2006,1288.22,2219.41,11247.87
6/9/2006,1252.3,2135.06,10891.92
6/16/2006,1251.54,2129.95,11014.55
6/23/2006,1244.5,2121.47,10989.09
6/30/2006,1270.2,2172.09,11150.22
7/7/2006,1265.48,2130.06,11090.67
7/14/2006,1236.2,2037.35,10739.35
7/21/2006,1240.29,2020.39,10868.38
7/28/2006,1278.55,2094.14,11219.7
8/4/2006,1279.36,2085.05,11240.35
8/11/2006,1266.74,2057.71,11088.03
8/18/2006,1302.3,2163.95,11381.47
8/25/2006,1295.09,2140.29,11284.05
9/1/2006,1311.01,2193.16,11464.15
9/8/2006,1298.92,2165.79,11392.11
9/15/2006,1319.87,2235.59,11560.77
9/22/2006,1314.78,2218.93,11508.1
9/29/2006,1335.85,2258.43,11679.07
10/6/2006,1349.58,2299.99,11850.21
10/13/2006,1365.62,2357.29,11960.51
10/20/2006,1368.6,2342.3,12002.37
10/27/2006,1377.34,2350.62,12090.26
11/3/2006,1364.3,2330.79,11986.04
11/10/2006,1380.9,2389.72,12108.43
11/17/2006,1401.2,2445.86,12342.56
11/24/2006,1400.95,2460.26,12280.17
12/1/2006,1396.71,2413.21,12194.13
12/8/2006,1409.84,2437.36,12307.49
12/15/2006,1427.09,2457.2,12445.52
12/22/2006,1410.76,2401.18,12343.22
12/29/2006,1418.3,2415.29,12463.15
1/5/2007,1409.71,2434.25,12398.01
1/12/2007,1430.73,2502.82,12556.08
1/19/2007,1430.5,2451.31,12565.53
1/26/2007,1422.18,2435.49,12487.02
2/2/2007,1448.39,2475.88,12653.49
2/9/2007,1438.06,2459.82,12580.83
2/16/2007,1455.54,2496.31,12767.57
2/23/2007,1451.19,2515.1,12647.48
3/2/2007,1387.17,2368,12114.1
3/9/2007,1402.85,2387.55,12276.32
3/16/2007,1386.95,2372.66,12110.41
3/23/2007,1436.11,2448.93,12481.01
3/30/2007,1420.86,2421.64,12354.35
4/5/2007,1443.76,2471.34,12560.2
4/13/2007,1452.85,2491.94,12612.13
4/20/2007,1484.35,2526.39,12961.98
4/27/2007,1494.07,2557.21,13120.94
5/4/2007,1505.62,2572.15,13264.62
5/11/2007,1505.85,2562.22,13326.22
5/18/2007,1522.75,2558.45,13556.53
5/25/2007,1515.73,2557.19,13507.28
6/1/2007,1536.34,2613.92,13668.11
6/8/2007,1507.67,2573.54,13424.39
6/15/2007,1532.91,2626.71,13639.48
6/22/2007,1502.56,2588.96,13360.26
6/29/2007,1503.35,2603.23,13408.62
7/6/2007,1525.88,2666.51,13611.68
7/13/2007,1552.5,2707,13907.25
7/20/2007,1534.1,2687.6,13851.08
7/27/2007,1458.95,2562.24,13265.47
8/3/2007,1433.06,2511.25,13181.91
8/10/2007,1453.64,2544.89,13239.54
8/17/2007,1445.94,2505.03,13079.08
8/24/2007,1479.37,2576.69,13378.87
8/31/2007,1473.99,2596.36,13357.74
9/7/2007,1453.55,2565.7,13113.38
9/14/2007,1484.25,2602.18,13442.52
9/21/2007,1525.75,2671.22,13820.19
9/28/2007,1526.75,2701.5,13895.63
10/5/2007,1557.59,2780.32,14066.01
10/12/2007,1561.8,2805.68,14093.08
10/19/2007,1500.63,2725.16,13522.02
10/26/2007,1535.28,2804.19,13806.7
11/2/2007,1509.65,2810.38,13595.1
11/9/2007,1453.7,2627.94,13042.74
11/16/2007,1458.74,2637.24,13176.79
11/23/2007,1440.7,2596.6,12980.88
11/30/2007,1481.14,2660.96,13371.72
12/7/2007,1504.66,2706.16,13625.58
12/14/2007,1467.95,2635.74,13339.85
12/21/2007,1484.46,2691.99,13450.65
12/28/2007,1478.49,2674.46,13365.87
1/4/2008,1411.63,2504.65,12800.18
1/11/2008,1401.02,2439.94,12606.3
1/18/2008,1325.19,2340.02,12099.3
1/25/2008,1330.61,2326.2,12207.17
2/1/2008,1395.42,2413.36,12743.19
2/8/2008,1331.29,2304.85,12182.13
2/15/2008,1349.99,2321.8,12348.21
2/22/2008,1353.11,2303.35,12381.02
2/29/2008,1330.63,2271.48,12266.39
3/7/2008,1293.37,2212.49,11893.69
3/14/2008,1288.14,2212.49,11951.09
3/20/2008,1329.51,2258.11,12361.32
3/28/2008,1315.22,2261.18,12216.4
4/4/2008,1370.4,2370.98,12609.42
4/11/2008,1332.83,2290.24,12325.42
4/18/2008,1390.33,2402.97,12849.36
4/25/2008,1397.84,2422.93,12891.86
5/2/2008,1413.9,2476.99,13058.2
5/9/2008,1388.28,2445.52,12745.88
5/16/2008,1425.35,2528.85,12986.8
5/23/2008,1375.93,2444.67,12479.63
5/30/2008,1400.38,2522.66,12638.32
6/6/2008,1360.68,2474.56,12209.81
6/13/2008,1357.5,2454.5,12307.35
6/20/2008,1317.93,2406.09,11842.69
6/27/2008,1278.38,2315.63,11346.51
7/3/2008,1262.9,2245.38,11288.54
7/11/2008,1239.49,2239.08,11100.54
7/18/2008,1260.68,2282.78,11496.57
7/25/2008,1257.76,2310.53,11370.69
8/1/2008,1260.31,2310.96,11326.32
8/8/2008,1296.31,2414.1,11734.32
8/15/2008,1298.19,2452.52,11659.9
8/22/2008,1292.19,2414.71,11628.06
8/29/2008,1282.82,2367.52,11543.55
9/5/2008,1242.31,2255.88,11220.96
9/12/2008,1251.69,2261.27,11421.99
9/19/2008,1255.07,2273.9,11388.44
9/26/2008,1213.27,2183.34,11143.13
10/3/2008,1099.23,1947.39,10325.38
10/10/2008,899.22,1649.51,8451.19
10/17/2008,940.55,1711.29,8852.22
10/24/2008,876.77,1552.03,8378.95
10/31/2008,968.75,1720.95,9325.01
11/7/2008,930.99,1647.4,8943.81
11/14/2008,873.29,1516.85,8497.31
11/21/2008,800.03,1384.35,8046.42
11/28/2008,896.24,1535.57,8829.04
12/5/2008,876.07,1509.31,8635.42
12/12/2008,879.73,1540.72,8629.68
12/19/2008,887.88,1564.32,8579.11
12/26/2008,872.8,1530.24,8515.55
1/2/2009,931.8,1632.21,9034.69
1/9/2009,890.35,1571.59,8599.18
1/16/2009,850.12,1529.33,8281.22
1/23/2009,831.95,1477.29,8077.56
1/30/2009,825.88,1476.42,8000.86
2/6/2009,868.6,1591.71,8280.59
2/13/2009,826.84,1534.36,7850.41
2/20/2009,770.05,1441.23,7365.67
2/27/2009,735.09,1377.84,7062.93
3/6/2009,683.38,1293.85,6626.94
3/13/2009,756.55,1431.5,7223.98
3/20/2009,768.54,1457.27,7278.38
3/27/2009,815.94,1545.2,7776.18
4/3/2009,842.5,1621.87,8017.59
4/9/2009,856.56,,
4/17/2009,869.6,1673.07,8131.33
4/24/2009,866.23,1694.29,8076.29
5/1/2009,877.52,1719.2,8212.41
5/8/2009,929.23,1739,8574.65
5/15/2009,882.88,1680.14,8268.64
5/22/2009,887,1692.01,8277.32
5/29/2009,919.14,1774.33,8500.33
6/5/2009,940.09,1849.42,8763.13
6/12/2009,946.21,1858.8,8799.26
6/19/2009,921.23,1827.47,8539.73
6/26/2009,918.9,1838.22,8438.39
7/10/2009,879.13,1756.03,8146.52
7/17/2009,940.38,1886.61,8743.94
7/24/2009,979.26,1965.96,9093.24
7/31/2009,987.48,1978.5,9171.61
8/7/2009,1010.48,2000.25,9370.07
8/14/2009,1004.09,1985.52,9321.4
8/21/2009,1026.13,2020.9,9505.96
8/28/2009,1028.93,2028.77,9544.2
9/4/2009,1016.4,2018.78,9441.27
9/11/2009,1042.73,2080.9,9605.41
9/18/2009,1068.3,2132.86,9820.2
9/25/2009,1044.38,2090.92,9665.19
10/2/2009,1025.21,2048.11,9487.67
10/9/2009,1071.49,2139.28,9864.94
10/16/2009,1087.68,2156.8,9995.91
10/23/2009,1079.6,2154.47,9972.18
10/30/2009,1036.18,2045.11,9712.73
11/6/2009,1069.3,2112.44,10023.42
11/13/2009,1093.48,2167.88,10270.47
11/20/2009,1091.38,2146.04,10318.16
11/27/2009,1091.49,2138.44,10309.92
12/4/2009,1105.98,2194.35,10388.9
12/11/2009,1106.41,2190.31,10471.5
12/18/2009,1102.47,2211.69,10328.89
1/8/2010,1144.98,2317.17,10618.19
1/15/2010,1136.03,2287.99,10609.65
1/22/2010,1091.76,2205.29,10172.98
1/29/2010,1073.87,2147.35,10067.33
2/5/2010,1066.18,2141.12,10012.23
2/12/2010,1075.51,2183.53,10099.14
2/19/2010,1109.17,2243.87,10402.35
2/26/2010,1104.49,2238.26,10325.26
3/5/2010,1138.69,2326.35,10566.2
3/12/2010,1149.99,2367.66,10624.69
3/19/2010,1159.9,2374.41,10741.98
3/26/2010,1166.59,2395.13,10850.36
4/9/2010,1194.37,2454.05,10997.35
4/16/2010,1192.13,2481.26,11018.66
4/23/2010,1217.28,2530.15,11204.28
4/30/2010,1186.68,2461.19,11008.61
5/7/2010,1110.88,2265.64,10380.43
5/14/2010,1135.68,2346.85,10620.16
5/21/2010,1087.69,2229.04,10193.39
5/28/2010,1089.41,2257.04,10136.63
6/4/2010,1064.88,2219.17,9931.97
6/11/2010,1091.6,2243.6,10211.07
6/18/2010,1117.51,2309.8,10450.64
6/25/2010,1076.76,2223.48,10143.81
7/2/2010,1022.58,2091.79,9686.48
7/9/2010,1077.96,2196.45,10198.03
7/16/2010,1064.88,2179.05,10097.9
7/23/2010,1102.66,2269.47,10424.62
7/30/2010,1101.6,2254.7,10465.94
8/6/2010,1121.64,2288.47,10653.56
8/13/2010,1079.25,2173.48,10303.15
8/20/2010,1071.69,2179.76,10213.62
8/27/2010,1064.59,2153.63,10150.65
9/3/2010,1104.51,2233.75,10447.93
9/10/2010,1109.55,2242.48,10462.77
9/17/2010,1125.59,2315.61,10607.85
9/24/2010,1148.67,2381.22,10860.26
10/1/2010,1146.24,2370.75,10829.68
10/8/2010,1165.15,2401.91,11006.48
10/15/2010,1176.19,2468.77,11062.78
10/22/2010,1183.08,2479.39,11132.56
10/29/2010,1183.26,2507.41,11118.49
11/5/2010,1225.85,2578.98,11444.08
11/12/2010,1199.21,2518.21,11192.58
11/19/2010,1199.73,2518.12,11203.55
11/26/2010,1189.4,2534.56,11092
12/3/2010,1224.71,2591.46,11382.09
12/10/2010,1240.4,2637.54,11410.32
12/17/2010,1243.91,2642.97,11491.91
12/23/2010,1256.77,2665.6,11573.49
12/31/2010,1257.64,2652.87,11577.51
1/7/2011,1271.5,2703.17,11674.76
1/14/2011,1293.24,2755.3,11787.38
1/21/2011,1283.35,2689.54,11871.84
1/28/2011,1276.34,2686.89,11823.7
2/4/2011,1310.87,2769.3,12092.15
2/11/2011,1329.15,2809.44,12273.26
2/18/2011,1343.01,2833.95,12391.25
2/25/2011,1319.88,2781.05,12130.45
3/4/2011,1321.15,2784.67,12169.88
3/11/2011,1304.28,2715.61,12044.4
3/18/2011,1279.2,2643.67,11858.52
3/25/2011,1313.8,2743.06,12220.59
4/1/2011,1332.41,2789.6,12376.72
4/8/2011,1328.17,2780.41,12380.05
4/15/2011,1319.68,2764.65,12341.83
4/21/2011,1337.38,2820.16,12505.99
4/29/2011,1363.61,2873.54,12810.54
5/6/2011,1340.2,2827.56,12638.74
5/13/2011,1337.77,2828.47,12595.75
5/20/2011,1333.27,2803.32,12512.04
5/27/2011,1331.1,2796.86,12441.58
6/3/2011,1300.16,2732.78,12151.26
6/10/2011,1270.98,2643.73,11951.91
6/17/2011,1271.5,2616.48,12004.36
6/24/2011,1268.45,2652.89,11934.58
7/1/2011,1339.67,2816.03,12582.77
7/8/2011,1343.8,2859.81,12657.2
7/15/2011,1316.14,2789.8,12479.73
7/22/2011,1345.02,2858.83,12681.16
7/29/2011,1292.28,2756.38,12143.24
8/5/2011,1199.38,2532.41,11444.61
8/12/2011,1178.81,2507.98,11269.02
8/19/2011,1123.53,2341.84,10817.65
8/26/2011,1176.8,2479.85,11284.54
9/2/2011,1173.97,2480.33,11240.26
9/9/2011,1154.23,2467.99,10992.13
9/16/2011,1216.01,2622.31,11509.09
9/23/2011,1136.43,2483.23,10771.48
9/30/2011,1131.42,2415.4,10913.38
10/7/2011,1155.46,2479.35,11103.12
10/14/2011,1224.58,2667.85,11644.49
10/21/2011,1238.25,2637.46,11808.79
10/28/2011,1285.08,2737.15,12231.11
11/4/2011,1253.23,2686.15,11983.24
11/11/2011,1263.85,2678.75,12153.68
11/18/2011,1215.65,2572.5,11796.16
11/25/2011,1158.67,2441.51,11231.78
12/2/2011,1244.28,2626.93,12019.42
12/9/2011,1255.19,2646.85,12184.26
12/16/2011,1219.66,2555.33,11866.39
12/23/2011,1265.33,2618.64,12294
12/30/2011,1257.6,2605.15,12217.56
1/6/2012,1277.81,2674.22,12359.92
1/13/2012,1289.09,2710.67,12422.06
1/20/2012,1315.38,2786.7,12720.48
1/27/2012,1316.33,2816.55,12660.46
2/3/2012,1344.9,2905.66,12862.23
2/10/2012,1342.64,2903.88,12801.23
2/17/2012,1361.23,2951.78,12949.87
2/24/2012,1365.74,2963.75,12982.95
3/2/2012,1369.63,2976.19,12977.57
3/9/2012,1370.87,2988.34,12922.02
3/16/2012,1404.17,3055.26,13232.62
3/23/2012,1397.11,3067.92,13080.73
3/30/2012,1408.47,3091.57,13212.04
4/5/2012,1398.08,3080.5,13060.14
4/13/2012,1370.26,3011.33,12849.59
4/20/2012,1378.53,3000.45,13029.26
4/27/2012,1403.36,3069.2,13228.31
5/4/2012,1369.1,2956.34,13038.27
5/11/2012,1353.39,2933.82,12820.6
5/18/2012,1295.22,2778.79,12369.38
5/25/2012,1317.82,2837.53,12454.83
6/1/2012,1278.04,2747.48,12118.57
6/8/2012,1325.66,2858.42,12554.2
6/15/2012,1342.84,2872.8,12767.17
6/22/2012,1335.02,2892.42,12640.78
6/29/2012,1362.16,2935.05,12880.09
7/6/2012,1354.68,2937.33,12772.47
7/13/2012,1356.78,2908.47,12777.09
7/20/2012,1362.66,2925.3,12822.57
7/27/2012,1385.97,2958.09,13075.66
8/3/2012,1390.99,2967.9,13096.17
8/10/2012,1405.87,3020.86,13207.95
8/17/2012,1418.16,3076.59,13275.2
8/24/2012,1411.13,3069.79,13157.97
8/31/2012,1406.58,3066.96,13090.84
9/7/2012,1437.92,3136.42,13306.64
9/14/2012,1465.77,3183.95,13593.37
9/21/2012,1460.15,3179.96,13579.47
9/28/2012,1440.67,3116.23,13437.13
10/5/2012,1460.93,3136.19,13610.15
10/12/2012,1428.59,3044.11,13328.85
10/19/2012,1433.19,3005.62,13343.51
10/26/2012,1411.94,2987.95,13107.21
11/2/2012,1414.2,2982.13,13093.16
11/9/2012,1379.85,2904.87,12815.39
11/16/2012,1359.88,2853.13,12588.31
11/23/2012,1409.15,2966.85,13009.68
11/30/2012,1416.18,3010.24,13025.58
12/7/2012,1418.07,2978.04,13155.13
12/14/2012,1413.58,2971.33,13135.01
12/21/2012,1430.15,3021.01,13190.84
12/28/2012,1402.43,2960.31,12938.11
1/4/2013,1466.47,3101.66,13435.21
1/11/2013,1472.05,3125.63,13488.43
1/18/2013,1485.98,3134.71,13649.7
1/25/2013,1502.96,3149.71,13895.98
2/1/2013,1513.17,3179.1,14009.79
2/8/2013,1517.93,3193.87,13992.97
2/15/2013,1519.79,3192.03,13981.76
2/22/2013,1515.6,3161.82,14000.57
3/1/2013,1518.2,3169.74,14089.66
3/8/2013,1551.18,3244.37,14397.07
3/15/2013,1560.7,3249.07,14514.11
3/22/2013,1556.89,3245,14512.03
3/28/2013,1569.19,3267.52,14578.54
4/5/2013,1553.28,3203.86,14565.25
4/12/2013,1588.85,3294.95,14865.06
4/19/2013,1555.25,3206.06,14547.51
4/26/2013,1582.24,3279.26,14712.55
5/3/2013,1614.42,3378.63,14973.96
5/10/2013,1633.7,3436.58,15118.49
5/17/2013,1667.47,3498.97,15354.4
5/24/2013,1649.6,3459.14,15303.1
5/31/2013,1630.74,3455.91,15115.57
6/7/2013,1643.38,3469.22,15248.12
6/14/2013,1626.73,3423.56,15070.18
6/21/2013,1592.43,3357.25,14799.4
6/28/2013,1606.28,3403.25,14909.6
7/5/2013,1631.89,3479.38,15135.84
7/12/2013,1680.19,3600.08,15464.3
7/19/2013,1692.09,3587.61,15543.74
7/26/2013,1691.65,3613.16,15558.83
8/2/2013,1709.67,3689.59,15658.36
8/9/2013,1691.42,3660.11,15425.51
8/16/2013,1655.83,3602.78,15081.47
8/23/2013,1663.5,3657.79,15010.51
8/30/2013,1632.97,3589.87,14810.31
9/6/2013,1655.17,3660.01,14922.5
9/13/2013,1687.99,3722.18,15376.06
9/20/2013,1709.91,3774.73,15451.09
9/27/2013,1691.75,3781.59,15258.24
10/4/2013,1690.5,3807.75,15072.58
10/11/2013,1703.2,3791.87,15237.11
10/18/2013,1744.5,3914.28,15399.65
10/25/2013,1759.77,3943.36,15570.28
11/1/2013,1761.64,3922.04,15615.55
11/8/2013,1770.61,3919.23,15761.78
11/15/2013,1798.18,3985.97,15961.7
11/22/2013,1804.76,3991.65,16064.77
11/29/2013,1805.81,4059.89,16086.41
12/6/2013,1805.09,4062.52,16020.2
12/13/2013,1775.32,4000.98,15755.36
12/20/2013,1818.32,4104.74,16221.14
12/27/2013,1841.4,4156.59,16478.41
1/3/2014,1831.37,4131.91,16469.99
1/10/2014,1842.37,4174.66,16437.05
1/17/2014,1838.7,4197.58,16458.56
1/24/2014,1790.29,4128.17,15879.11
1/31/2014,1782.59,4103.88,15698.85
2/7/2014,1797.02,4125.86,15794.08
2/14/2014,1838.63,4244.03,16154.39
2/21/2014,1836.25,4263.41,16103.3
2/28/2014,1859.45,4308.12,16321.71
3/7/2014,1878.04,4336.22,16452.72
3/14/2014,1841.13,4245.4,16065.67
3/21/2014,1866.52,4276.79,16302.77
3/28/2014,1857.62,4155.76,16323.06
4/4/2014,1865.09,4127.73,16412.71
4/11/2014,1815.69,3999.73,16026.75
4/17/2014,1864.85,4095.52,16408.54
4/25/2014,1863.4,4075.56,16361.46
5/2/2014,1881.14,4123.9,16512.89
5/9/2014,1878.48,4071.87,16583.34
5/16/2014,1877.86,4090.59,16491.31
5/23/2014,1900.53,4185.81,16606.27
5/30/2014,1923.57,4242.62,16717.17
6/6/2014,1949.44,4321.4,16924.28
6/13/2014,1936.16,4310.65,16775.74
6/20/2014,1962.87,4368.04,16947.08
6/27/2014,1960.96,4397.93,16851.84
7/3/2014,1985.44,4485.93,17068.26
7/11/2014,1967.57,4415.49,16943.81
7/18/2014,1978.22,4432.15,17100.18
7/25/2014,1978.34,4449.56,16960.57
8/1/2014,1925.15,4352.64,16493.37
8/8/2014,1931.59,4370.9,16553.93
8/15/2014,1955.06,4464.93,16662.91
8/22/2014,1988.4,4538.55,17001.22
8/29/2014,2003.37,4580.27,17098.45
9/5/2014,2007.71,4582.9,17137.36
9/12/2014,1985.54,4567.6,16987.51
9/19/2014,2010.4,4579.79,17279.74
9/26/2014,1982.85,4512.19,17113.15
10/3/2014,1967.9,4475.62,17009.69
10/10/2014,1906.13,4276.24,16544.1
10/17/2014,1886.76,4258.44,16380.41
10/24/2014,1964.58,4483.72,16805.41
10/31/2014,2018.05,4630.74,17390.52
11/7/2014,2031.92,4632.53,17573.93
11/14/2014,2039.82,4688.54,17634.74
11/21/2014,2063.5,4712.97,17810.06
11/28/2014,2067.56,4791.63,17828.24
12/5/2014,2075.37,4780.76,17958.79
12/12/2014,2002.33,4653.6,17280.83
12/19/2014,2070.65,4765.38,17804.8
12/26/2014,2088.77,4806.86,18053.71
1/2/2015,2058.2,4726.81,17832.99
1/9/2015,2044.81,4704.07,17737.37
1/16/2015,2019.42,4634.38,17511.57
1/23/2015,2051.82,4757.88,17672.6
1/30/2015,1994.99,4635.24,17164.95
2/6/2015,2055.47,4744.4,17824.29
2/13/2015,2096.99,4893.84,18019.35
2/20/2015,2110.3,4955.97,18140.44
2/27/2015,2104.5,4963.53,18132.7
3/6/2015,2071.26,4927.37,17856.78
3/13/2015,2053.4,4871.76,17749.31
3/20/2015,2108.1,5026.42,18127.65
3/27/2015,2061.02,4891.22,17712.66
4/2/2015,2066.96,4886.94,17763.24
4/10/2015,2102.06,4995.98,18057.65
4/17/2015,2081.18,4931.81,17826.3
4/24/2015,2117.69,5092.08,18080.14
5/1/2015,2108.29,5005.39,18024.06
5/8/2015,2116.1,5003.55,18191.11
5/15/2015,2122.73,5048.29,18272.56
5/22/2015,2126.06,5089.36,18232.02
5/29/2015,2107.39,5070.03,18010.68
6/5/2015,2092.83,5068.46,17849.46
6/12/2015,2094.11,5051.1,17898.84
6/19/2015,2109.99,5117,18015.95
6/26/2015,2101.49,5080.51,17946.68
7/2/2015,2076.78,5009.21,17730.11
7/10/2015,2076.62,4997.7,17760.41
7/17/2015,2126.64,5210.14,18086.45
7/24/2015,2079.65,5088.63,17568.53
7/31/2015,2103.84,5128.28,17689.86
8/7/2015,2077.57,5043.54,17373.38
8/14/2015,2091.54,5048.24,17477.4
8/21/2015,1970.89,4706.04,16459.75
8/28/2015,1988.87,4828.32,16643.01
9/4/2015,1921.22,4683.92,16102.38
9/11/2015,1961.05,4822.34,16433.09
9/18/2015,1958.08,4827.23,16384.79
9/25/2015,1931.34,4686.5,16314.67
10/2/2015,1951.36,4707.78,16472.37
10/9/2015,2014.89,4830.47,17084.49
10/16/2015,2033.11,4886.69,17215.97
10/23/2015,2075.15,5031.86,17646.7
10/30/2015,2079.36,5053.75,17663.54
11/6/2015,2099.2,5147.12,17910.33
11/13/2015,2023.04,4927.88,17245.24
11/20/2015,2089.17,5104.92,17823.81
11/27/2015,2090.11,5127.52,17798.49
12/4/2015,2091.69,5142.27,17847.63
12/11/2015,2012.37,4933.47,17265.21
12/18/2015,2005.55,4923.08,17128.55
12/24/2015,2060.99,5048.49,17552.17
12/31/2015,2043.94,5007.41,17425.03
1/8/2016,1922.03,4643.63,16346.45
1/15/2016,1880.29,4488.42,15988.08
1/22/2016,1906.9,4591.18,16093.51
1/29/2016,1940.24,4613.95,16466.3
2/5/2016,1880.02,4363.14,16204.83
2/12/2016,1864.78,4337.51,15973.84
2/19/2016,1917.78,4504.43,16391.99
2/26/2016,1948.05,4590.47,16639.97
3/4/2016,1999.99,4717.02,17006.77
3/11/2016,2022.19,4748.47,17213.31
3/18/2016,2049.56,4795.65,17602.3
3/24/2016,2035.94,4773.5,17515.73
4/1/2016,2072.78,4914.54,17792.75
4/8/2016,2047.6,4850.69,17576.96
4/15/2016,2080.73,4938.22,17897.46
4/22/2016,2091.58,4906.23,18003.75
4/29/2016,2065.3,4775.36,17773.64
