location,side_a,side_a_2nd,side_b,side_b_2nd,incompatibility,territory_name,cumulative_intensity,type_of_conflict,start_date,start_date2,ep_end,region
Uganda,Government of Uganda,,LRA,,2,,1,3,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,,LRA,,2,,1,3,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,,"ADF, LRA, WNBF",,2,,1,3,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,,"ADF, LRA, UNRF II",,2,,1,3,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,,"ADF, LRA",,2,,1,3,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,,ADF,,2,,1,3,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,,"ADF, LRA",,2,,1,3,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,,"ADF, LRA",,2,,1,3,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,,"ADF, LRA",,2,,1,3,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,,LRA,,2,,1,3,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,,LRA,,2,,1,3,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,Government of Sudan,LRA,,2,,1,4,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,,LRA,,2,,1,3,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,,ADF,,2,,1,3,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,"Government of DR Congo (Zaire), Government of Sudan",LRA,,2,,1,4,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,"Government of Central African Republic, Government of DR Congo (Zaire), Government of Sudan",LRA,,2,,1,4,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,"Government of Central African Republic, Government of DR Congo (Zaire), Government of Sudan","ADF, LRA",,2,,1,4,1971-01-25,1994-02-21,0,4
Uganda,Government of Uganda,"Government of Central African Republic, Government of DR Congo (Zaire), Government of South Sudan, Government of Sudan","ADF, LRA",,2,,1,4,1971-01-25,1994-02-21,1,4
Uganda,Government of Uganda,"Government of Central African Republic, Government of DR Congo (Zaire), Government of Malawi, Government of South Africa, Government of South Sudan, Government of Tanzania","ADF, LRA",,2,,1,4,1971-01-25,2013-06-24,0,4
Uganda,Government of Uganda,"Government of DR Congo (Zaire), Government of Malawi, Government of South Africa, Government of South Sudan, Government of Tanzania","ADF, LRA",,2,,1,4,1971-01-25,2013-06-24,0,4
Uganda,Government of Uganda,Government of DR Congo (Zaire),ADF,,2,,1,4,1971-01-25,2013-06-24,0,4
Uganda,Government of Uganda,Government of DR Congo (Zaire),ADF,,2,,1,4,1971-01-25,2013-06-24,0,4
Uganda,Government of Uganda,Government of DR Congo (Zaire),ADF,,2,,1,4,1971-01-25,2013-06-24,0,4
Uganda,Government of Uganda,Government of DR Congo (Zaire),ADF,,2,,1,4,1971-01-25,2013-06-24,0,4
Uganda,Government of Uganda,Government of DR Congo (Zaire),ADF,,2,,1,4,1971-01-25,2013-06-24,1,4
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,0,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,0,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,0,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,0,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,0,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,0,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,0,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,1,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,1,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,1,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,1,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,1,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,1,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,1,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,1,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,1,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,1,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,1,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,1,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,1,3,1970-08-11,1971-08-31,0,1
United Kingdom,Government of United Kingdom,,PIRA,,1,Northern Ireland,1,3,1970-08-11,1971-08-31,1,1
United Kingdom,Government of United Kingdom,,RIRA,,1,Northern Ireland,1,3,1970-08-11,1998-08-15,1,1
El Salvador,Government of El Salvador,,Military faction (forces of Benjamin Mejia),,2,,0,3,1972-03-25,1972-03-25,1,5
El Salvador,Government of El Salvador,,"ERP, FPL",,2,,0,3,1972-03-25,1979-09-14,0,5
El Salvador,Government of El Salvador,,FMLN,,2,,0,3,1972-03-25,1979-09-14,0,5
El Salvador,Government of El Salvador,,FMLN,,2,,1,3,1972-03-25,1979-09-14,0,5
El Salvador,Government of El Salvador,,FMLN,,2,,1,3,1972-03-25,1979-09-14,0,5
El Salvador,Government of El Salvador,,FMLN,,2,,1,3,1972-03-25,1979-09-14,0,5
El Salvador,Government of El Salvador,,FMLN,,2,,1,3,1972-03-25,1979-09-14,0,5
El Salvador,Government of El Salvador,,FMLN,,2,,1,3,1972-03-25,1979-09-14,0,5
El Salvador,Government of El Salvador,,FMLN,,2,,1,3,1972-03-25,1979-09-14,0,5
El Salvador,Government of El Salvador,,FMLN,,2,,1,3,1972-03-25,1979-09-14,0,5
El Salvador,Government of El Salvador,,FMLN,,2,,1,3,1972-03-25,1979-09-14,0,5
El Salvador,Government of El Salvador,,FMLN,,2,,1,3,1972-03-25,1979-09-14,0,5
El Salvador,Government of El Salvador,,FMLN,,2,,1,3,1972-03-25,1979-09-14,0,5
El Salvador,Government of El Salvador,,FMLN,,2,,1,3,1972-03-25,1979-09-14,1,5
Oman,Government of Oman,Government of United Kingdom,PFLO,,2,,0,4,1968-10-31,1969-12-31,0,2
Oman,Government of Oman,Government of United Kingdom,PFLO,,2,,0,4,1968-10-31,1969-12-31,0,2
Oman,Government of Oman,Government of United Kingdom,PFLO,,2,,0,4,1968-10-31,1969-12-31,0,2
Oman,Government of Oman,Government of United Kingdom,PFLO,,2,,0,4,1968-10-31,1969-12-31,0,2
Oman,Government of Oman,"Government of Iran, Government of United Kingdom",PFLO,Government of South Yemen,2,,0,4,1968-10-31,1969-12-31,0,2
Oman,Government of Oman,"Government of Iran, Government of United Kingdom",PFLO,Government of South Yemen,2,,0,4,1968-10-31,1969-12-31,0,2
Oman,Government of Oman,"Government of Iran, Government of Jordan, Government of United Kingdom",PFLO,Government of South Yemen,2,,0,4,1968-10-31,1969-12-31,1,2
Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),,ZAPU,,2,,0,3,1966-04-29,1967-09-05,0,4
Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),,ZAPU,,2,,0,3,1966-04-29,1967-09-05,1,4
Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),,"ZANU, ZAPU",,2,,0,3,1966-04-29,1973-04-04,0,4
Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),,"ZANU, ZAPU",,2,,0,3,1966-04-29,1973-04-04,0,4
Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),Government of South Africa,ZANU,,2,,0,4,1966-04-29,1973-04-04,0,4
Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),,"PF, ZANU",,2,,1,3,1966-04-29,1973-04-04,0,4
Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),,PF,,2,,1,3,1966-04-29,1973-04-04,0,4
Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),,PF,,2,,1,3,1966-04-29,1973-04-04,0,4
Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),,PF,,2,,1,3,1966-04-29,1973-04-04,1,4
Uruguay,Government of Uruguay,,MLN/Tupamaros,,2,,0,3,1970-04-13,1972-04-30,1,5
"South Yemen, Yemen (North Yemen)",Government of South Yemen,,Government of Yemen (North Yemen),,3,Common border,0,2,1972-02-21,1972-02-21,1,2
"South Yemen, Yemen (North Yemen)",Government of South Yemen,,Government of Yemen (North Yemen),,3,Common border,0,2,1972-02-21,1979-03-30,1,2
Chile,Government of Chile,,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman)",,2,,0,3,1973-09-11,1973-09-11,1,5
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,0,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,0,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,0,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,0,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,0,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,0,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,0,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,0,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,0,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,0,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,0,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,0,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,0,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,1,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,1,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,1,3,1975-02-28,1975-02-28,0,3
Bangladesh,Government of Bangladesh,,JSS/SB,,1,Chittagong Hill Tracts,1,3,1975-02-28,1975-02-28,1,3
"Cyprus, Turkey",Government of Cyprus,,Government of Turkey,,1,Northern Cyprus,1,2,1974-06-20,1974-06-20,1,"1, 2"
"Iran, Iraq",Government of Iran,,Government of Iraq,,3,Various,0,2,1972-04-11,1974-02-10,1,2
"Iran, Iraq",Government of Iran,,Government of Iraq,,3,Various,1,2,1972-04-11,1980-09-23,0,2
"Iran, Iraq",Government of Iran,,Government of Iraq,,3,Various,1,2,1972-04-11,1980-09-23,0,2
"Iran, Iraq",Government of Iran,,Government of Iraq,,3,Various,1,2,1972-04-11,1980-09-23,0,2
"Iran, Iraq",Government of Iran,,Government of Iraq,,3,Various,1,2,1972-04-11,1980-09-23,0,2
"Iran, Iraq",Government of Iran,,Government of Iraq,,3,Various,1,2,1972-04-11,1980-09-23,0,2
"Iran, Iraq",Government of Iran,,Government of Iraq,,3,Various,1,2,1972-04-11,1980-09-23,0,2
"Iran, Iraq",Government of Iran,,Government of Iraq,,3,Various,1,2,1972-04-11,1980-09-23,0,2
"Iran, Iraq",Government of Iran,,Government of Iraq,,3,Various,1,2,1972-04-11,1980-09-23,0,2
"Iran, Iraq",Government of Iran,,Government of Iraq,,3,Various,1,2,1972-04-11,1980-09-23,1,2
Pakistan,Government of Pakistan,,BLF,,1,Balochistan,1,3,1973-05-18,1974-12-31,0,3
Pakistan,Government of Pakistan,,BLF,,1,Balochistan,1,3,1973-05-18,1974-12-31,0,3
Pakistan,Government of Pakistan,,BLF,,1,Balochistan,1,3,1973-05-18,1974-12-31,0,3
Pakistan,Government of Pakistan,,BLF,,1,Balochistan,1,3,1973-05-18,1974-12-31,1,3
Pakistan,Government of Pakistan,,BLA,,1,Balochistan,1,3,1973-05-18,2004-08-01,1,3
Pakistan,Government of Pakistan,,"Baloch Ittehad, BLA",,1,Balochistan,1,3,1973-05-18,2006-03-26,0,3
Pakistan,Government of Pakistan,,BLA,,1,Balochistan,1,3,1973-05-18,2006-03-26,0,3
Pakistan,Government of Pakistan,,"BLA, BRA",,1,Balochistan,1,3,1973-05-18,2006-03-26,0,3
Pakistan,Government of Pakistan,,"BLA, BRA",,1,Balochistan,1,3,1973-05-18,2006-03-26,1,3
Pakistan,Government of Pakistan,,BLA,,1,Balochistan,1,3,1973-05-18,2011-07-05,0,3
Pakistan,Government of Pakistan,,"BLA, BLF, BRA",,1,Balochistan,1,3,1973-05-18,2011-07-05,0,3
Pakistan,Government of Pakistan,,BLA,,1,Balochistan,1,3,1973-05-18,2011-07-05,0,3
Pakistan,Government of Pakistan,,"BLA, BRA",,1,Balochistan,1,3,1973-05-18,2011-07-05,0,3
Pakistan,Government of Pakistan,,"BLA, BLF, BRA",,1,Balochistan,1,3,1973-05-18,2011-07-05,0,3
Pakistan,Government of Pakistan,,"BLA, UBA",,1,Balochistan,1,3,1973-05-18,2011-07-05,1,3
Pakistan,Government of Pakistan,,BRAS,,1,Balochistan,1,3,1973-05-18,2019-05-11,0,3
Pakistan,Government of Pakistan,,BRAS,,1,Balochistan,1,3,1973-05-18,2019-05-11,0,3
Eritrea,Government of Eritrea,,EIJM - AS,,2,,0,3,1993-12-16,1997-06-30,1,4
Eritrea,Government of Eritrea,,EIJM - AS,,2,,0,3,1993-12-16,1999-04-04,1,4
Eritrea,Government of Eritrea,,EIJM - AS,,2,,0,3,1993-12-16,2003-07-17,1,4
Angola,Government of Angola,Government of Cuba,"FNLA, UNITA","Government of DR Congo (Zaire), Government of South Africa",2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,Government of Cuba,"FNLA, UNITA",Government of South Africa,2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,Government of Cuba,"FNLA, UNITA",,2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,Government of Cuba,"FNLA, UNITA",,2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,Government of Cuba,"FNLA, UNITA",,2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,Government of Cuba,UNITA,Government of South Africa,2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,Government of Cuba,UNITA,Government of South Africa,2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,Government of Cuba,UNITA,Government of South Africa,2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,Government of Cuba,UNITA,Government of South Africa,2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,Government of Cuba,UNITA,Government of South Africa,2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,Government of Cuba,UNITA,Government of South Africa,2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,Government of Cuba,UNITA,Government of South Africa,2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,Government of Cuba,UNITA,Government of South Africa,2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,Government of Cuba,UNITA,Government of South Africa,2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,Government of Cuba,UNITA,,2,,1,4,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,,UNITA,,2,,1,3,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,,UNITA,,2,,1,3,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,,UNITA,,2,,1,3,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,,UNITA,,2,,1,3,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,,UNITA,,2,,1,3,1975-11-11,1975-11-11,0,4
Angola,Government of Angola,,UNITA,,2,,1,3,1975-11-11,1975-11-11,1,4
Angola,Government of Angola,,UNITA,,2,,1,3,1975-11-11,1998-05-02,0,4
Angola,Government of Angola,Government of Namibia,UNITA,,2,,1,4,1975-11-11,1998-05-02,0,4
Angola,Government of Angola,Government of Namibia,UNITA,,2,,1,4,1975-11-11,1998-05-02,0,4
Angola,Government of Angola,Government of Namibia,UNITA,,2,,1,4,1975-11-11,1998-05-02,0,4
Angola,Government of Angola,Government of Namibia,UNITA,,2,,1,4,1975-11-11,1998-05-02,1,4
"Cambodia (Kampuchea), Vietnam (North Vietnam)",Government of Cambodia (Kampuchea),,Government of Vietnam (North Vietnam),,1,Common Border,0,2,1975-05-01,1975-12-31,0,3
"Cambodia (Kampuchea), Vietnam (North Vietnam)",Government of Cambodia (Kampuchea),,Government of Vietnam (North Vietnam),,1,Common Border,0,2,1975-05-01,1975-12-31,0,3
"Cambodia (Kampuchea), Vietnam (North Vietnam)",Government of Cambodia (Kampuchea),,Government of Vietnam (North Vietnam),,1,Common Border,0,2,1975-05-01,1975-12-31,1,3
Ethiopia,Government of Ethiopia,,Ogaden Liberation Front,,1,Ogaden,0,3,1964-01-11,1964-01-11,1,4
Ethiopia,Government of Ethiopia,,WSLF,,1,Ogaden,0,3,1964-01-11,1976-10-31,0,4
Ethiopia,Government of Ethiopia,"Government of Cuba, Government of South Yemen",WSLF,Government of Somalia,1,Ogaden,1,4,1964-01-11,1976-10-31,0,4
Ethiopia,Government of Ethiopia,"Government of Cuba, Government of South Yemen",WSLF,,1,Ogaden,1,4,1964-01-11,1976-10-31,0,4
Ethiopia,Government of Ethiopia,Government of Cuba,WSLF,,1,Ogaden,1,4,1964-01-11,1976-10-31,0,4
Ethiopia,Government of Ethiopia,Government of Cuba,WSLF,,1,Ogaden,1,4,1964-01-11,1976-10-31,0,4
Ethiopia,Government of Ethiopia,Government of Cuba,WSLF,,1,Ogaden,1,4,1964-01-11,1976-10-31,0,4
Ethiopia,Government of Ethiopia,Government of Cuba,WSLF,,1,Ogaden,1,4,1964-01-11,1976-10-31,0,4
Ethiopia,Government of Ethiopia,Government of Cuba,WSLF,,1,Ogaden,1,4,1964-01-11,1976-10-31,1,4
Ethiopia,Government of Ethiopia,,AIAI,,1,Ogaden,1,3,1964-01-11,1993-10-13,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1993-10-13,1,4
Ethiopia,Government of Ethiopia,,"AIAI, ONLF",,1,Ogaden,1,3,1964-01-11,1996-08-09,1,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,"AIAI, ONLF",,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,0,4
Ethiopia,Government of Ethiopia,,ONLF,,1,Ogaden,1,3,1964-01-11,1998-12-31,1,4
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1975-12-07,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1975-12-07,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1975-12-07,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1975-12-07,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1975-12-07,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1975-12-07,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1975-12-07,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1975-12-07,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1975-12-07,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1975-12-07,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1975-12-07,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1975-12-07,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1975-12-07,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1975-12-07,1,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1992-12-15,1,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1997-05-31,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1997-05-31,0,3
Indonesia,Government of Indonesia,,CNRT,,1,East Timor,1,3,1975-12-07,1997-05-31,1,3
Morocco,Government of Morocco,,POLISARIO,,1,Sahrawi Arab Democratic Republic (Western Sahara),0,3,1975-09-01,1975-11-04,0,4
Morocco,Government of Morocco,,POLISARIO,Government of Algeria,1,Sahrawi Arab Democratic Republic (Western Sahara),0,4,1975-09-01,1975-11-04,0,4
Morocco,Government of Morocco,,POLISARIO,,1,Sahrawi Arab Democratic Republic (Western Sahara),0,3,1975-09-01,1975-11-04,0,4
Morocco,Government of Morocco,,POLISARIO,,1,Sahrawi Arab Democratic Republic (Western Sahara),0,3,1975-09-01,1975-11-04,0,4
Morocco,Government of Morocco,,POLISARIO,,1,Sahrawi Arab Democratic Republic (Western Sahara),1,3,1975-09-01,1975-11-04,0,4
Morocco,Government of Morocco,,POLISARIO,,1,Sahrawi Arab Democratic Republic (Western Sahara),1,3,1975-09-01,1975-11-04,0,4
