Date,S&P_500,NASDAQ,Dow_Jones
2014-02-07,1797.02,4125.86,15794.08
2014-02-14,1838.63,4244.03,16154.39
2014-02-21,1836.25,4263.41,16103.3
2014-02-28,1859.45,4308.12,16321.71
2014-03-07,1878.04,4336.22,16452.72
2014-03-14,1841.13,4245.4,16065.67
2014-03-21,1866.52,4276.79,16302.77
2014-03-28,1857.62,4155.76,16323.06
2014-04-04,1865.09,4127.73,16412.71
2014-04-11,1815.69,3999.73,16026.75
2014-04-17,1864.85,4095.52,16408.54
2014-04-25,1863.4,4075.56,16361.46
2014-05-02,1881.14,4123.9,16512.89
2014-05-09,1878.48,4071.87,16583.34
2014-05-16,1877.86,4090.59,16491.31
2014-05-23,1900.53,4185.81,16606.27
2014-05-30,1923.57,4242.62,16717.17
2014-06-06,1949.44,4321.4,16924.28
2014-06-13,1936.16,4310.65,16775.74
2014-06-20,1962.87,4368.04,16947.08
2014-06-27,1960.96,4397.93,16851.84
2014-07-03,1985.44,4485.93,17068.26
2014-07-11,1967.57,4415.49,16943.81
2014-07-18,1978.22,4432.15,17100.18
2014-07-25,1978.34,4449.56,16960.57
2014-08-01,1925.15,4352.64,16493.37
2014-08-08,1931.59,4370.9,16553.93
2014-08-15,1955.06,4464.93,16662.91
2014-08-22,1988.4,4538.55,17001.22
2014-08-29,2003.37,4580.27,17098.45
2014-09-05,2007.71,4582.9,17137.36
2014-09-12,1985.54,4567.6,16987.51
2014-09-19,2010.4,4579.79,17279.74
2014-09-26,1982.85,4512.19,17113.15
2014-10-03,1967.9,4475.62,17009.69
2014-10-10,1906.13,4276.24,16544.1
2014-10-17,1886.76,4258.44,16380.41
2014-10-24,1964.58,4483.72,16805.41
2014-10-31,2018.05,4630.74,17390.52
2014-11-07,2031.92,4632.53,17573.93
2014-11-14,2039.82,4688.54,17634.74
2014-11-21,2063.5,4712.97,17810.06
2014-11-28,2067.56,4791.63,17828.24
2014-12-05,2075.37,4780.76,17958.79
2014-12-12,2002.33,4653.6,17280.83
2014-12-19,2070.65,4765.38,17804.8
2014-12-26,2088.77,4806.86,18053.71
2015-01-02,2058.2,4726.81,17832.99
2015-01-09,2044.81,4704.07,17737.37
2015-01-16,2019.42,4634.38,17511.57
2015-01-23,2051.82,4757.88,17672.6
2015-01-30,1994.99,4635.24,17164.95
2015-02-06,2055.47,4744.4,17824.29
2015-02-13,2096.99,4893.84,18019.35
2015-02-20,2110.3,4955.97,18140.44
2015-02-27,2104.5,4963.53,18132.7
2015-03-06,2071.26,4927.37,17856.78
2015-03-13,2053.4,4871.76,17749.31
2015-03-20,2108.1,5026.42,18127.65
2015-03-27,2061.02,4891.22,17712.66
2015-04-02,2066.96,4886.94,17763.24
2015-04-10,2102.06,4995.98,18057.65
2015-04-17,2081.18,4931.81,17826.3
2015-04-24,2117.69,5092.08,18080.14
2015-05-01,2108.29,5005.39,18024.06
2015-05-08,2116.1,5003.55,18191.11
2015-05-15,2122.73,5048.29,18272.56
2015-05-22,2126.06,5089.36,18232.02
2015-05-29,2107.39,5070.03,18010.68
2015-06-05,2092.83,5068.46,17849.46
2015-06-12,2094.11,5051.1,17898.84
2015-06-19,2109.99,5117.0,18015.95
2015-06-26,2101.49,5080.51,17946.68
2015-07-02,2076.78,5009.21,17730.11
2015-07-10,2076.62,4997.7,17760.41
2015-07-17,2126.64,5210.14,18086.45
2015-07-24,2079.65,5088.63,17568.53
2015-07-31,2103.84,5128.28,17689.86
2015-08-07,2077.57,5043.54,17373.38
2015-08-14,2091.54,5048.24,17477.4
2015-08-21,1970.89,4706.04,16459.75
2015-08-28,1988.87,4828.32,16643.01
2015-09-04,1921.22,4683.92,16102.38
2015-09-11,1961.05,4822.34,16433.09
2015-09-18,1958.08,4827.23,16384.79
2015-09-25,1931.34,4686.5,16314.67
2015-10-02,1951.36,4707.78,16472.37
2015-10-09,2014.89,4830.47,17084.49
2015-10-16,2033.11,4886.69,17215.97
2015-10-23,2075.15,5031.86,17646.7
2015-10-30,2079.36,5053.75,17663.54
2015-11-06,2099.2,5147.12,17910.33
2015-11-13,2023.04,4927.88,17245.24
2015-11-20,2089.17,5104.92,17823.81
2015-11-27,2090.11,5127.52,17798.49
2015-12-04,2091.69,5142.27,17847.63
2015-12-11,2012.37,4933.47,17265.21
2015-12-18,2005.55,4923.08,17128.55
2015-12-24,2060.99,5048.49,17552.17
2015-12-31,2043.94,5007.41,17425.03
2016-01-08,1922.03,4643.63,16346.45
2016-01-15,1880.29,4488.42,15988.08
2016-01-22,1906.9,4591.18,16093.51
2016-01-29,1940.24,4613.95,16466.3
2016-02-05,1880.02,4363.14,16204.83
2016-02-12,1864.78,4337.51,15973.84
2016-02-19,1917.78,4504.43,16391.99
2016-02-26,1948.05,4590.47,16639.97
2016-03-04,1999.99,4717.02,17006.77
2016-03-11,2022.19,4748.47,17213.31
2016-03-18,2049.56,4795.65,17602.3
2016-03-24,2035.94,4773.5,17515.73
2016-04-01,2072.78,4914.54,17792.75
2016-04-08,2047.6,4850.69,17576.96
2016-04-15,2080.73,4938.22,17897.46
2016-04-22,2091.58,4906.23,18003.75
2016-04-29,2065.3,4775.36,17773.64
2016-05-06,2057.14,4736.16,17740.63
2016-05-13,2046.61,4717.68,17535.32
2016-05-20,2052.32,4769.56,17500.94
2016-05-27,2099.06,4933.5,17873.22
2016-06-03,2099.13,4942.52,17807.06
2016-06-10,2096.07,4894.55,17865.34
2016-06-17,2071.22,4800.34,17675.16
2016-06-24,2037.41,4707.98,17400.75
2016-07-01,2102.95,4862.57,17949.37
2016-07-08,2129.9,4956.76,18146.74
2016-07-15,2161.74,5029.59,18516.55
2016-07-22,2175.03,5100.16,18570.85
2016-07-29,2173.6,5162.13,18432.24
2016-08-05,2182.87,5221.12,18543.53
2016-08-12,2184.05,5232.89,18576.47
2016-08-19,2183.87,5238.38,18552.57
2016-08-26,2169.04,5218.92,18395.4
2016-09-02,2179.98,5249.9,18491.96
2016-09-09,2127.81,5125.91,18085.45
2016-09-16,2139.16,5244.57,18123.8
2016-09-23,2164.69,5305.75,18261.45
2016-09-30,2168.27,5312.0,18308.15
2016-10-07,2153.74,5292.4,18240.49
2016-10-14,2132.98,5214.16,18138.38
2016-10-21,2141.16,5257.4,18145.71
2016-10-28,2126.41,5190.1,18161.19
2016-11-04,2085.18,5046.37,17888.28
2016-11-11,2164.45,5237.11,18847.66
2016-11-18,2181.9,5321.51,18867.93
2016-11-25,2213.35,5398.92,19152.14
2016-12-02,2191.95,5255.65,19170.42
2016-12-09,2259.53,5444.5,19756.85
2016-12-16,2258.07,5437.16,19843.41
2016-12-23,2263.79,5462.69,19933.81
2016-12-30,2238.83,5383.12,19762.6
2017-01-06,2276.98,5521.06,19963.8
2017-01-13,2274.64,5574.12,19885.73
2017-01-20,2271.31,5555.33,19827.25
2017-01-27,2294.69,5660.78,20093.78
2017-02-03,2297.42,5666.77,20071.46
2017-02-10,2316.1,5734.13,20269.37
2017-02-17,2351.16,5838.58,20624.05
2017-02-24,2367.34,5845.31,20821.76
2017-03-03,2383.12,5870.75,21005.71
2017-03-10,2372.6,5861.73,20902.98
2017-03-17,2378.25,5901.0,20914.62
2017-03-24,2343.98,5828.74,20596.72
2017-03-31,2362.72,5911.74,20663.22
2017-04-07,2355.54,5877.81,20656.1
2017-04-13,2328.95,5805.15,20453.25
2017-04-21,2348.69,5910.52,20547.76
2017-04-28,2384.2,6047.61,20940.51
2017-05-05,2399.29,6100.76,21006.94
2017-05-12,2390.9,6121.23,20896.61
2017-05-19,2381.73,6083.7,20804.84
2017-05-26,2415.82,6210.19,21080.28
2017-06-02,2439.07,6305.8,21206.29
2017-06-09,2431.77,6207.92,21271.97
2017-06-16,2433.15,6151.76,21384.28
2017-06-23,2438.3,6265.25,21394.76
2017-06-30,2423.41,6140.42,21349.63
2017-07-07,2425.18,6153.08,21414.34
2017-07-14,2459.27,6312.47,21637.74
2017-07-21,2472.54,6387.75,21580.07
2017-07-28,2472.1,6374.68,21830.31
2017-08-04,2476.83,6351.56,22092.81
2017-08-11,2441.32,6256.56,21858.32
2017-08-18,2425.55,6216.53,21674.51
2017-08-25,2443.05,6265.64,21813.67
2017-08-29,2446.3,6301.8857,21865.37
1987-09-4,,446.5,
1999-09-23,,2749.83,10318.59
2003-06-20,,1644.72,9200.75
2001-09-10,,,9605.51
