,location,side_a,start_date,start_date2,region,region name,type_of_conflict,type_of_conflict_name,S&P_500,NASDAQ,Dow_Jones,Year,Month
418,Turkey,Government of Turkey,5/1/1983,7/30/2015,2,Middle East,3,Intrastate ,2103.84,5128.28,17689.86,1983,5
419,Turkey,Government of Turkey,5/1/1983,7/30/2015,2,Middle East,3,Intrastate ,2103.84,5128.28,17689.86,1983,5
420,Turkey,Government of Turkey,5/1/1983,7/30/2015,2,Middle East,3,Intrastate ,2103.84,5128.28,17689.86,1983,5
421,Turkey,Government of Turkey,5/1/1983,7/30/2015,2,Middle East,3,Intrastate ,2103.84,5128.28,17689.86,1983,5
422,Turkey,Government of Turkey,5/1/1983,7/30/2015,2,Middle East,3,Intrastate ,2103.84,5128.28,17689.86,1983,5
423,Suriname,Government of Suriname,8/21/1986,10/12/1987,5,Americas,3,Intrastate ,311.07,438.4,2482.21,1986,8
424,Togo,Government of Togo,9/23/1986,9/23/1986,4,Africa,3,Intrastate ,232.23,351.6,1769.69,1986,9
425,South Yemen,Government of South Yemen,1/13/1986,1/13/1986,2,Middle East,3,Intrastate ,205.96,324.4,1513.53,1986,1
426,Burkina Faso,Government of Burkina Faso,10/15/1987,10/15/1987,4,Africa,3,Intrastate ,282.7,406.3,2246.73,1987,10
427,Comoros,Government of Comoros,11/27/1989,11/29/1989,4,Africa,3,Intrastate ,350.63,457.1,2747.65,1989,11
428,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
429,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
430,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
431,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
432,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
433,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
434,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
435,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
436,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
437,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
438,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
439,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
440,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
441,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
442,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
443,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
444,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
445,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
446,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
447,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
448,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
449,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
450,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
451,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
452,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
453,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
454,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
455,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
456,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
457,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
458,India,Government of India,2/6/1984,2/12/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1984,2
459,India,Government of India,12/31/1983,11/30/1990,3,Asia,3,Intrastate ,322.22,359.1,2559.65,1983,12
460,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
461,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
462,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
463,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
464,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
465,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
466,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
467,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
468,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
469,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
470,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
471,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
472,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
473,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
474,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
475,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
476,India,Government of India,12/31/1983,12/31/1994,3,Asia,3,Intrastate ,459.27,751.96,3834.44,1983,12
477,Indonesia,Government of Indonesia,5/2/1989,6/6/1990,3,Asia,3,Intrastate ,358.71,460.9,2862.38,1989,5
478,Indonesia,Government of Indonesia,5/2/1989,6/6/1990,3,Asia,3,Intrastate ,358.71,460.9,2862.38,1989,5
479,Indonesia,Government of Indonesia,5/2/1989,6/1/1999,3,Asia,3,Intrastate ,1327.75,2478.34,10799.84,1989,5
480,Indonesia,Government of Indonesia,5/2/1989,6/1/1999,3,Asia,3,Intrastate ,1327.75,2478.34,10799.84,1989,5
481,Indonesia,Government of Indonesia,5/2/1989,6/1/1999,3,Asia,3,Intrastate ,1327.75,2478.34,10799.84,1989,5
482,Indonesia,Government of Indonesia,5/2/1989,6/1/1999,3,Asia,3,Intrastate ,1327.75,2478.34,10799.84,1989,5
483,Indonesia,Government of Indonesia,5/2/1989,6/1/1999,3,Asia,3,Intrastate ,1327.75,2478.34,10799.84,1989,5
484,Indonesia,Government of Indonesia,5/2/1989,6/1/1999,3,Asia,3,Intrastate ,1327.75,2478.34,10799.84,1989,5
485,Indonesia,Government of Indonesia,5/2/1989,6/1/1999,3,Asia,3,Intrastate ,1327.75,2478.34,10799.84,1989,5
486,Panama,Government of Panama,10/3/1989,10/3/1989,5,Americas,3,Intrastate ,358.78,483.6,2785.52,1989,10
487,Papua New Guinea,Government of Papua New Guinea,4/6/1989,2/7/1990,3,Asia,3,Intrastate ,333.62,428.8,2648.2,1989,4
488,Papua New Guinea,Government of Papua New Guinea,4/6/1989,8/2/1992,3,Asia,3,Intrastate ,424.21,580.83,3393.78,1989,4
489,Papua New Guinea,Government of Papua New Guinea,4/6/1989,8/2/1992,3,Asia,3,Intrastate ,424.21,580.83,3393.78,1989,4
490,Papua New Guinea,Government of Papua New Guinea,4/6/1989,8/2/1992,3,Asia,3,Intrastate ,424.21,580.83,3393.78,1989,4
491,Papua New Guinea,Government of Papua New Guinea,4/6/1989,8/2/1992,3,Asia,3,Intrastate ,424.21,580.83,3393.78,1989,4
492,Papua New Guinea,Government of Papua New Guinea,4/6/1989,8/2/1992,3,Asia,3,Intrastate ,424.21,580.83,3393.78,1989,4
493,Romania,Government of Romania,12/17/1989,12/22/1989,1,Europe,3,Intrastate ,347.42,444.6,2711.39,1989,12
494,Mali,Government of Mali,6/28/1990,7/21/1990,4,Africa,3,Intrastate ,361.61,455.3,2961.14,1990,6
495,Mali,Government of Mali,6/28/1990,7/21/1990,4,Africa,3,Intrastate ,361.61,455.3,2961.14,1990,6
496,Mali,Government of Mali,6/28/1990,10/4/1994,4,Africa,3,Intrastate ,455.1,749.96,3797.43,1990,6
497,Mali,Government of Mali,6/28/1990,8/31/2007,4,Africa,3,Intrastate ,1473.99,2596.36,13357.74,1990,6
498,Mali,Government of Mali,6/28/1990,8/31/2007,4,Africa,3,Intrastate ,1473.99,2596.36,13357.74,1990,6
499,Mali,Government of Mali,6/28/1990,8/31/2007,4,Africa,3,Intrastate ,1473.99,2596.36,13357.74,1990,6
500,Mali,Government of Mali,6/28/1990,1/24/2012,4,Africa,3,Intrastate ,1316.33,2816.55,12660.46,1990,6
501,Mali,Government of Mali,6/28/1990,5/17/2014,4,Africa,3,Intrastate ,1877.86,4090.59,16491.31,1990,6
502,Niger,Government of Niger,1/19/1994,5/16/1994,4,Africa,3,Intrastate ,444.14,716.92,3659.68,1994,1
503,Rwanda,Government of Rwanda,10/1/1990,10/3/1990,4,Africa,3,Intrastate ,311.5,347.4,2510.64,1990,10
504,Rwanda,Government of Rwanda,10/1/1990,10/3/1990,4,Africa,3,Intrastate ,311.5,347.4,2510.64,1990,10
505,Rwanda,Government of Rwanda,10/1/1990,10/3/1990,4,Africa,3,Intrastate ,311.5,347.4,2510.64,1990,10
506,Rwanda,Government of Rwanda,10/1/1990,10/3/1990,4,Africa,3,Intrastate ,311.5,347.4,2510.64,1990,10
507,Rwanda,Government of Rwanda,10/1/1990,7/12/1996,4,Africa,3,Intrastate ,646.19,1103.49,5510.56,1990,10
508,Rwanda,Government of Rwanda,10/1/1990,7/12/1996,4,Africa,3,Intrastate ,646.19,1103.49,5510.56,1990,10
509,Rwanda,Government of Rwanda,10/1/1990,7/12/1996,4,Africa,3,Intrastate ,646.19,1103.49,5510.56,1990,10
510,Rwanda,Government of Rwanda,10/1/1990,7/12/1996,4,Africa,3,Intrastate ,646.19,1103.49,5510.56,1990,10
511,Rwanda,Government of Rwanda,10/1/1990,7/12/1996,4,Africa,3,Intrastate ,646.19,1103.49,5510.56,1990,10
512,Rwanda,Government of Rwanda,10/1/1990,7/12/1996,4,Africa,3,Intrastate ,646.19,1103.49,5510.56,1990,10
513,Rwanda,Government of Rwanda,10/1/1990,7/12/1996,4,Africa,3,Intrastate ,646.19,1103.49,5510.56,1990,10
514,Senegal,Government of Senegal,12/31/1988,8/31/1990,4,Africa,3,Intrastate ,322.56,381.2,2614.36,1988,12
515,Senegal,Government of Senegal,12/31/1988,9/1/1992,4,Africa,3,Intrastate ,417.08,573.44,3281.93,1988,12
516,Senegal,Government of Senegal,12/31/1988,9/1/1992,4,Africa,3,Intrastate ,417.08,573.44,3281.93,1988,12
517,Senegal,Government of Senegal,12/31/1988,4/27/1995,4,Africa,3,Intrastate ,514.71,843.98,4321.27,1988,12
518,Senegal,Government of Senegal,12/31/1988,3/18/1997,4,Africa,3,Intrastate ,784.1,1254.07,6804.79,1988,12
519,Senegal,Government of Senegal,12/31/1988,3/18/1997,4,Africa,3,Intrastate ,784.1,1254.07,6804.79,1988,12
520,Senegal,Government of Senegal,12/31/1988,4/11/2000,4,Africa,3,Intrastate ,1357.31,3321.29,10305.77,1988,12
521,Senegal,Government of Senegal,12/31/1988,4/11/2000,4,Africa,3,Intrastate ,1357.31,3321.29,10305.77,1988,12
522,Senegal,Government of Senegal,12/31/1988,1/20/2003,4,Africa,3,Intrastate ,901.78,1376.19,8586.74,1988,12
523,Senegal,Government of Senegal,12/31/1988,12/20/2011,4,Africa,3,Intrastate ,1265.33,2618.64,12294.0,1988,12
524,Russia (Soviet Union),Government of Russia (Soviet Union),1/19/1990,8/31/1990,1,Europe,3,Intrastate ,322.56,381.2,2614.36,1990,1
525,Russia (Soviet Union),Government of Russia (Soviet Union),1/19/1990,8/31/1990,1,Europe,3,Intrastate ,322.56,381.2,2614.36,1990,1
526,Russia (Soviet Union),Government of Russia (Soviet Union),1/20/1990,1/23/1990,1,Europe,3,Intrastate ,325.8,421.3,2559.23,1990,1
527,Trinidad and Tobago,Government of Trinidad and Tobago,7/27/1990,8/2/1990,5,Americas,3,Intrastate ,344.86,417.5,2809.65,1990,7
528,Djibouti,Government of Djibouti,11/12/1991,11/13/1991,4,Africa,3,Intrastate ,382.62,531.29,2943.2,1991,11
529,Djibouti,Government of Djibouti,11/12/1991,11/13/1991,4,Africa,3,Intrastate ,382.62,531.29,2943.2,1991,11
530,Djibouti,Government of Djibouti,11/12/1991,11/13/1991,4,Africa,3,Intrastate ,382.62,531.29,2943.2,1991,11
531,Djibouti,Government of Djibouti,11/12/1991,11/13/1991,4,Africa,3,Intrastate ,382.62,531.29,2943.2,1991,11
532,Djibouti,Government of Djibouti,11/12/1991,7/24/1999,4,Africa,3,Intrastate ,1356.94,2692.4,10910.96,1991,11
533,Georgia,Government of Georgia,12/22/1991,12/28/1991,1,Europe,3,Intrastate ,406.46,565.71,3101.52,1991,12
534,Georgia,Government of Georgia,12/22/1991,12/28/1991,1,Europe,3,Intrastate ,406.46,565.71,3101.52,1991,12
535,Georgia,Government of Georgia,12/22/1991,12/28/1991,1,Europe,3,Intrastate ,406.46,565.71,3101.52,1991,12
536,Haiti,Government of Haiti,4/3/1989,4/8/1989,5,Americas,3,Intrastate ,297.16,410.7,2304.8,1989,4
537,Haiti,Government of Haiti,4/3/1989,10/2/1991,5,Americas,3,Intrastate ,381.25,520.4,2961.76,1989,4
538,Haiti,Government of Haiti,4/3/1989,2/8/2004,5,Americas,3,Intrastate ,1142.76,2064.01,10593.03,1989,4
539,Sierra Leone,Government of Sierra Leone,3/23/1991,4/1/1991,4,Africa,3,Intrastate ,375.36,495.79,2896.78,1991,3
540,Turkey,Government of Turkey,12/31/1987,7/13/1991,2,Middle East,3,Intrastate ,380.25,492.71,2980.77,1987,12
541,Turkey,Government of Turkey,12/31/1987,7/13/1991,2,Middle East,3,Intrastate ,380.25,492.71,2980.77,1987,12
542,Turkey,Government of Turkey,12/31/1987,7/16/1995,2,Middle East,3,Intrastate ,559.89,999.33,4708.82,1987,12
543,Turkey,Government of Turkey,12/31/1987,6/17/2005,2,Middle East,3,Intrastate ,1216.96,2090.11,10623.07,1987,12
544,Turkey,Government of Turkey,12/31/1987,2/17/2016,2,Middle East,3,Intrastate ,1917.78,4504.43,16391.99,1987,12
545,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),6/27/1991,6/28/1991,1,Europe,3,Intrastate ,371.16,475.92,2906.75,1991,6
546,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),7/9/1991,7/27/1991,1,Europe,3,Intrastate ,380.93,492.69,2972.5,1991,7
547,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),7/9/1991,7/27/1991,1,Europe,3,Intrastate ,380.93,492.69,2972.5,1991,7
548,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
549,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
550,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
551,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
552,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
553,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
554,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
555,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
556,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
557,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
558,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
559,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
560,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
561,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
562,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
563,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
564,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
565,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
566,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
567,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
568,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
569,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
570,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
571,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
572,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
573,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
574,Algeria,Government of Algeria,8/27/1985,12/9/1991,4,Africa,3,Intrastate ,379.1,536.3,2886.4,1985,8
575,Algeria,Government of Algeria,8/27/1985,12/2/2020,4,Africa,3,Intrastate ,2446.3,6301.8857,21865.37,1985,8
576,Angola,Government of Angola,8/4/1989,12/31/1991,4,Africa,3,Intrastate ,419.34,592.65,3201.48,1989,8
577,Angola,Government of Angola,8/4/1989,12/31/1991,4,Africa,3,Intrastate ,419.34,592.65,3201.48,1989,8
578,Angola,Government of Angola,8/4/1989,12/31/1994,4,Africa,3,Intrastate ,459.27,751.96,3834.44,1989,8
579,Angola,Government of Angola,8/4/1989,12/31/1994,4,Africa,3,Intrastate ,459.27,751.96,3834.44,1989,8
580,Angola,Government of Angola,8/4/1989,12/31/1994,4,Africa,3,Intrastate ,459.27,751.96,3834.44,1989,8
581,Angola,Government of Angola,8/4/1989,12/31/1994,4,Africa,3,Intrastate ,459.27,751.96,3834.44,1989,8
582,Angola,Government of Angola,8/4/1989,12/31/1994,4,Africa,3,Intrastate ,459.27,751.96,3834.44,1989,8
583,Angola,Government of Angola,8/4/1989,11/12/2002,4,Africa,3,Intrastate ,909.83,1411.14,8579.09,1989,8
584,Angola,Government of Angola,8/4/1989,11/12/2002,4,Africa,3,Intrastate ,909.83,1411.14,8579.09,1989,8
585,Angola,Government of Angola,8/4/1989,11/12/2002,4,Africa,3,Intrastate ,909.83,1411.14,8579.09,1989,8
586,Angola,Government of Angola,8/4/1989,12/31/2007,4,Africa,3,Intrastate ,1478.49,2674.46,13365.87,1989,8
587,Angola,Government of Angola,8/4/1989,12/31/2009,4,Africa,3,Intrastate ,1144.98,2317.17,10618.19,1989,8
588,Angola,Government of Angola,8/4/1989,12/31/2016,4,Africa,3,Intrastate ,2238.83,5383.12,19762.6,1989,8
589,Angola,Government of Angola,8/4/1989,12/31/2016,4,Africa,3,Intrastate ,2238.83,5383.12,19762.6,1989,8
590,Angola,Government of Angola,8/4/1989,12/31/2019,4,Africa,3,Intrastate ,2446.3,6301.8857,21865.37,1989,8
591,Angola,Government of Angola,8/4/1989,12/31/2019,4,Africa,3,Intrastate ,2446.3,6301.8857,21865.37,1989,8
592,Azerbaijan,Government of Azerbaijan,12/29/1991,12/30/1991,1,Europe,3,Intrastate ,406.46,565.71,3101.52,1991,12
593,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,4/27/1992,4/27/1992,1,Europe,3,Intrastate ,409.02,572.89,3324.46,1992,4
594,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,4/27/1992,4/27/1992,1,Europe,3,Intrastate ,409.02,572.89,3324.46,1992,4
595,Croatia,Government of Croatia,4/23/1992,5/1/1995,1,Europe,3,Intrastate ,514.71,843.98,4321.27,1992,4
596,Egypt,Government of Egypt,10/8/1981,3/10/1993,2,Middle East,3,Intrastate ,449.83,692.78,3427.82,1981,10
597,Egypt,Government of Egypt,10/8/1981,3/10/1993,2,Middle East,3,Intrastate ,449.83,692.78,3427.82,1981,10
598,Egypt,Government of Egypt,10/8/1981,3/10/1993,2,Middle East,3,Intrastate ,449.83,692.78,3427.82,1981,10
599,Egypt,Government of Egypt,10/8/1981,3/10/1993,2,Middle East,3,Intrastate ,449.83,692.78,3427.82,1981,10
600,Egypt,Government of Egypt,10/8/1981,3/10/1993,2,Middle East,3,Intrastate ,449.83,692.78,3427.82,1981,10
601,Egypt,Government of Egypt,10/8/1981,3/10/1993,2,Middle East,3,Intrastate ,449.83,692.78,3427.82,1981,10
602,Egypt,Government of Egypt,10/8/1981,4/24/2014,2,Middle East,3,Intrastate ,1863.4,4075.56,16361.46,1981,10
603,Egypt,Government of Egypt,10/8/1981,7/14/2017,2,Middle East,3,Intrastate ,2459.27,6312.47,21637.74,1981,10
604,Egypt,Government of Egypt,10/8/1981,7/14/2017,2,Middle East,3,Intrastate ,2459.27,6312.47,21637.74,1981,10
605,Egypt,Government of Egypt,10/8/1981,7/14/2017,2,Middle East,3,Intrastate ,2459.27,6312.47,21637.74,1981,10
606,Georgia,Government of Georgia,8/14/1992,8/17/1992,1,Europe,3,Intrastate ,419.91,573.18,3328.94,1992,8
607,Georgia,Government of Georgia,8/14/1992,8/17/1992,1,Europe,3,Intrastate ,419.91,573.18,3328.94,1992,8
608,Georgia,Government of Georgia,5/12/1992,6/8/1992,1,Europe,3,Intrastate ,413.48,585.43,3398.69,1992,5
609,Georgia,Government of Georgia,5/12/1992,8/19/2004,1,Europe,3,Intrastate ,1098.35,1838.02,10110.14,1992,5
610,Moldova,Government of Moldova,3/1/1992,3/17/1992,1,Europe,3,Intrastate ,411.3,624.28,3276.39,1992,3
611,Tajikistan,Government of Tajikistan,5/5/1992,5/10/1992,3,Asia,3,Intrastate ,416.05,585.76,3369.41,1992,5
612,Tajikistan,Government of Tajikistan,5/5/1992,5/10/1992,3,Asia,3,Intrastate ,416.05,585.76,3369.41,1992,5
613,Tajikistan,Government of Tajikistan,5/5/1992,9/6/2000,3,Asia,3,Intrastate ,1494.5,3978.41,11220.65,1992,5
614,Tajikistan,Government of Tajikistan,5/5/1992,9/9/2010,3,Asia,3,Intrastate ,1109.55,2242.48,10462.77,1992,5
615,Tajikistan,Government of Tajikistan,5/5/1992,9/9/2010,3,Asia,3,Intrastate ,1109.55,2242.48,10462.77,1992,5
616,Azerbaijan,Government of Azerbaijan,5/15/1992,6/6/1993,1,Europe,3,Intrastate ,450.06,702.01,3545.14,1992,5
617,Azerbaijan,Government of Azerbaijan,5/15/1992,3/17/1995,1,Europe,3,Intrastate ,495.52,808.33,4073.65,1992,5
618,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,6/28/1992,10/5/1993,1,Europe,3,Intrastate ,460.31,764.27,3584.74,1992,6
619,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,6/28/1992,10/5/1993,1,Europe,3,Intrastate ,460.31,764.27,3584.74,1992,6
620,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,6/28/1992,10/5/1993,1,Europe,3,Intrastate ,460.31,764.27,3584.74,1992,6
621,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,5/27/1992,1/14/1993,1,Europe,3,Intrastate ,437.15,697.15,3271.12,1992,5
622,Russia (Soviet Union),Government of Russia (Soviet Union),8/20/1991,10/3/1993,1,Europe,3,Intrastate ,461.28,763.23,3581.11,1991,8
623,Mexico,Government of Mexico,1/1/1994,1/1/1994,5,Americas,3,Intrastate ,466.45,776.8,3754.09,1994,1
624,Mexico,Government of Mexico,1/1/1994,8/30/1996,5,Americas,3,Intrastate ,651.99,1141.5,5616.21,1994,1
625,Russia (Soviet Union),Government of Russia (Soviet Union),5/27/1994,11/26/1994,1,Europe,3,Intrastate ,452.29,742.52,3708.27,1994,5
626,Russia (Soviet Union),Government of Russia (Soviet Union),5/27/1994,11/26/1994,1,Europe,3,Intrastate ,452.29,742.52,3708.27,1994,5
627,Russia (Soviet Union),Government of Russia (Soviet Union),5/27/1994,11/26/1994,1,Europe,3,Intrastate ,452.29,742.52,3708.27,1994,5
628,Russia (Soviet Union),Government of Russia (Soviet Union),5/27/1994,8/11/1999,1,Europe,3,Intrastate ,1327.68,2637.81,10973.65,1994,5
629,Russia (Soviet Union),Government of Russia (Soviet Union),5/27/1994,8/11/1999,1,Europe,3,Intrastate ,1327.68,2637.81,10973.65,1994,5
630,Russia (Soviet Union),Government of Russia (Soviet Union),5/27/1994,8/11/1999,1,Europe,3,Intrastate ,1327.68,2637.81,10973.65,1994,5
631,Russia (Soviet Union),Government of Russia (Soviet Union),5/27/1994,8/11/1999,1,Europe,3,Intrastate ,1327.68,2637.81,10973.65,1994,5
632,Russia (Soviet Union),Government of Russia (Soviet Union),5/27/1994,8/11/1999,1,Europe,3,Intrastate ,1327.68,2637.81,10973.65,1994,5
633,Russia (Soviet Union),Government of Russia (Soviet Union),5/27/1994,8/11/1999,1,Europe,3,Intrastate ,1327.68,2637.81,10973.65,1994,5
634,Russia (Soviet Union),Government of Russia (Soviet Union),5/27/1994,8/11/1999,1,Europe,3,Intrastate ,1327.68,2637.81,10973.65,1994,5
635,Russia (Soviet Union),Government of Russia (Soviet Union),5/27/1994,8/11/1999,1,Europe,3,Intrastate ,1327.68,2637.81,10973.65,1994,5
636,Russia (Soviet Union),Government of Russia (Soviet Union),5/27/1994,8/11/1999,1,Europe,3,Intrastate ,1327.68,2637.81,10973.65,1994,5
